Unnamed: 0,Unnamed: 0.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,online_score,y
308,308,502602,1,1,0,1,3,0,1,04-Jul-03,1352,Others,4.0,0,3,0
309,309,502142,0,0,0,0,2,0,1,30-Jun-03,1036,,9999.0,0,0,0
310,310,519186,0,0,0,0,0,0,0,15-May-03,2662,,9999.0,1,0,1
311,311,515326,0,0,0,0,0,0,0,03-Jul-03,23384,,9999.0,0,0,0
312,312,492204,0,0,0,0,0,0,0,03-Jul-03,23384,,9999.0,0,0,0
313,313,505825,0,0,0,0,0,0,0,03-Jul-03,23384,,9999.0,0,0,0
314,314,513772,0,0,0,0,0,0,1,03-Jul-03,1704,,9999.0,0,0,0
315,315,502785,0,0,0,0,0,0,0,03-Jul-03,23384,,9999.0,0,0,0
316,316,521555,0,0,0,0,3,1,1,03-Jul-03,2662,Software Industry,1.0,1,0,1
317,317,526292,0,0,0,0,0,0,0,03-Jul-03,23384,,9999.0,0,0,0
318,318,517184,0,0,0,0,0,0,0,03-Jul-03,23384,,9999.0,0,0,0
319,319,512299,0,0,0,0,0,0,0,03-Jul-03,23384,,9999.0,0,0,0
320,320,505868,0,0,0,0,0,0,0,08-Feb-03,23384,,9999.0,0,0,0
321,321,511722,0,0,0,0,0,0,0,04-Jun-03,1729,,9999.0,0,0,0
322,322,517475,0,0,0,0,0,0,0,26-Mar-03,23384,,9999.0,0,0,0
323,323,503972,0,0,0,0,1,1,1,05-Dec-02,2662,Others,4.0,1,0,1
324,324,493108,0,0,0,0,0,0,0,03-Jul-03,1352,,9999.0,1,0,1
325,325,515678,0,0,0,0,0,0,0,03-Jul-03,2517,,9999.0,0,0,0
326,326,497463,0,0,0,0,0,0,0,03-Jul-03,2662,,9999.0,1,0,1
327,327,504420,0,0,0,0,0,0,0,03-Jul-03,2517,,9999.0,0,0,0
328,328,486417,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,0,0,0
329,329,513867,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,1,0,1
330,330,526074,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,0,0,0
331,331,515796,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,0,0,0
332,332,509909,0,0,0,0,0,0,0,26-Jun-03,2662,,9999.0,1,0,1
333,333,494083,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,0,0,0
334,334,501613,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,0,0,0
335,335,524796,0,0,0,0,0,0,1,02-Jul-03,2517,,9999.0,1,0,1
336,336,517198,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,0,0,0
337,337,486722,0,0,0,0,5,1,1,02-Jul-03,1704,Technology,5.0,1,0,1
338,338,515389,0,0,0,0,0,0,0,02-Jul-03,23384,,9999.0,0,0,0
339,339,522102,0,0,0,0,0,0,0,08-Feb-03,1217,,9999.0,0,0,0
340,340,517375,0,0,0,0,0,0,0,21-Apr-03,23384,,9999.0,1,0,1
341,341,498210,0,0,0,0,0,0,0,01-Jul-03,2662,,9999.0,1,0,1
342,342,521463,0,0,0,0,0,0,0,01-Jul-03,2662,,9999.0,1,0,1
343,343,496382,0,0,0,0,0,0,0,30-Jun-03,23384,,9999.0,0,0,0
344,344,494477,0,0,0,0,0,0,0,09-Apr-03,23384,,9999.0,1,0,1
345,345,499407,0,0,0,0,0,0,0,30-Jun-03,23384,,9999.0,1,0,1
346,346,509065,0,0,0,0,0,0,0,29-Jun-03,23384,,9999.0,0,0,0
347,347,511630,0,0,0,0,1,1,1,29-Jun-03,2517,,9999.0,0,0,0
348,348,486530,0,0,0,0,0,0,0,29-Jun-03,1704,,9999.0,1,0,1
349,349,519510,0,0,0,0,0,0,0,29-Jun-03,23384,,9999.0,0,0,0
350,350,507941,1,1,1,1,4,0,1,28-Jun-03,1036,Technology,5.0,1,4,1
351,351,506941,0,0,0,0,0,0,0,28-Jun-03,2517,,9999.0,0,0,0
352,352,523310,0,0,0,0,0,0,0,28-Jun-03,23384,,9999.0,0,0,0
353,353,528310,0,0,0,0,0,0,0,08-Feb-03,23384,,9999.0,0,0,0
354,354,491267,0,0,0,0,0,0,0,27-Jun-03,23384,,9999.0,1,0,1
355,355,521656,0,0,0,0,0,0,0,26-Jun-03,2662,,9999.0,1,0,1
356,356,489073,0,0,0,0,0,0,0,08-Feb-03,23384,,9999.0,0,0,0
357,357,503203,0,0,0,0,0,0,0,27-Jun-03,23384,,9999.0,0,0,0
358,358,520515,0,0,0,0,0,0,0,27-Jun-03,1036,,9999.0,0,0,0
359,359,509118,0,0,0,0,0,0,0,27-Jun-03,23384,,9999.0,1,0,1
360,360,485715,0,0,0,0,0,0,0,27-Jun-03,23384,,9999.0,0,0,0
361,361,526726,0,0,0,0,0,0,0,08-Feb-03,2662,,9999.0,1,0,1
362,362,515839,0,0,0,0,0,0,0,03-Apr-03,1729,,9999.0,0,0,0
363,363,489078,1,1,1,0,0,0,1,08-Feb-03,1729,Consulting,6.0,0,3,0
364,364,517085,0,0,0,0,0,0,0,26-Jun-03,23384,,9999.0,0,0,0
365,365,517242,0,0,0,0,0,0,0,05-Jun-03,23384,,9999.0,1,0,1
366,366,491157,0,0,0,0,0,0,0,26-Mar-03,23384,,9999.0,0,0,0
367,367,512173,0,0,0,0,0,0,0,26-Jun-03,2662,,9999.0,1,0,1
368,368,510338,0,0,0,0,0,0,0,26-Jun-03,23384,,9999.0,0,0,0
369,369,502527,0,0,0,0,1,0,1,26-Jun-03,1217,Consulting,6.0,0,0,0
370,370,509767,0,0,0,0,0,0,0,26-Jun-03,23384,,9999.0,1,0,1
371,371,492463,0,0,0,0,0,0,0,26-Jun-03,23384,,9999.0,0,0,0
372,372,506005,0,0,0,0,0,0,0,05-Jun-03,23384,,9999.0,0,0,0
373,373,524447,0,0,0,0,0,0,0,26-Jun-03,23384,,9999.0,1,0,1
374,374,500775,0,0,0,0,1,0,1,26-Jun-03,1704,BFSI,2.0,0,0,0
375,375,487663,0,1,0,0,0,0,1,26-Jun-03,2662,Retail,9.0,1,1,1
376,376,486867,0,1,0,0,0,0,1,26-Jun-03,1704,Consulting,6.0,1,1,1
377,377,514022,0,0,0,0,0,0,0,26-Jun-03,1704,,9999.0,0,0,0
378,378,525773,0,0,0,0,0,0,0,26-Jun-03,1729,,9999.0,0,0,0
379,379,521161,0,0,0,0,0,0,0,26-Jun-03,23384,,9999.0,0,0,0
380,380,492762,0,0,0,0,0,0,0,26-Jun-03,23384,,9999.0,0,0,0
381,381,492872,0,1,0,1,1,0,1,26-Jun-03,1704,Retail,9.0,1,2,1
382,382,501425,0,1,0,1,2,1,1,26-Jun-03,816,,9999.0,1,2,1
383,383,526219,0,0,0,0,0,0,0,19-Jun-03,23384,,9999.0,1,0,1
384,384,515690,0,0,0,0,1,1,1,26-Jun-03,1217,,9999.0,1,0,1
385,385,523673,0,0,0,0,0,0,0,25-Jun-03,23384,,9999.0,1,0,1
386,386,505598,0,0,0,0,0,0,0,24-Jun-03,1036,,9999.0,1,0,1
387,387,513226,0,0,0,0,0,0,0,24-Jun-03,1216,,9999.0,1,0,1
388,388,509110,0,0,0,0,0,0,1,24-Jun-03,2517,,9999.0,1,0,1
389,389,491698,0,0,0,0,0,0,0,23-Jun-03,2662,,9999.0,0,0,0
390,390,490280,0,0,0,0,0,0,0,23-Jun-03,23384,,9999.0,0,0,0
391,391,513471,0,0,0,0,0,0,0,18-Jun-03,2662,,9999.0,0,0,0
392,392,491487,0,0,0,0,0,0,0,21-Jun-03,2517,,9999.0,1,0,1
393,393,508288,0,0,0,0,0,0,0,22-Jun-03,23384,,9999.0,1,0,1
394,394,520830,0,0,0,0,5,1,1,17-May-03,2517,Software Industry,1.0,1,0,1
395,395,506893,0,0,0,0,0,0,0,21-Jun-03,1352,,9999.0,1,0,1
396,396,487326,0,0,0,0,0,0,0,21-Jun-03,23384,,9999.0,1,0,1
397,397,486131,0,0,0,0,0,0,0,18-Jun-03,816,,9999.0,1,0,1
398,398,498321,0,0,0,0,0,0,0,20-Jun-03,1217,,9999.0,1,0,1
399,399,487790,0,0,0,0,0,0,0,19-Jun-03,1216,,9999.0,0,0,0
400,400,499586,0,0,0,0,0,0,0,19-Jun-03,23384,,9999.0,0,0,0
401,401,504227,0,0,0,0,2,0,1,19-Jun-03,2662,Retail,9.0,1,0,1
402,402,490592,0,0,0,0,0,0,0,19-Jun-03,23384,,9999.0,0,0,0
403,403,492843,0,0,0,0,5,1,1,18-Jun-03,1216,Software Industry,1.0,1,0,1
404,404,523115,1,0,0,0,0,0,1,18-Jun-03,2517,,9999.0,0,1,0
405,405,497622,0,0,0,0,0,0,0,06-Mar-03,2517,,9999.0,0,0,0
406,406,493366,0,0,0,0,1,1,1,18-Jun-03,2662,Education,3.0,1,0,1
407,407,505523,0,0,0,0,0,0,0,17-Jun-03,1704,,9999.0,0,0,0
408,408,493387,0,0,0,0,0,0,0,17-Jun-03,23384,,9999.0,0,0,0
409,409,511221,0,0,0,0,0,0,0,17-Jun-03,2662,,9999.0,1,0,1
410,410,505954,0,0,0,0,0,0,0,17-Jun-03,23384,,9999.0,0,0,0
411,411,523548,0,0,0,0,0,0,0,16-Jun-03,2662,,9999.0,1,0,1
412,412,487879,0,0,0,0,0,0,0,08-Feb-03,2662,,9999.0,1,0,1
413,413,503667,0,0,0,0,0,0,0,15-Jun-03,1352,,9999.0,1,0,1
414,414,513550,0,0,0,0,0,0,0,14-Jun-03,23384,,9999.0,0,0,0
415,415,522019,0,0,0,0,3,1,1,14-Jun-03,1704,Manufacturing,7.0,1,0,1
416,416,497102,0,0,0,0,0,0,0,13-Jun-03,2662,,9999.0,0,0,0
417,417,517245,0,0,0,0,0,0,0,10-Jun-03,23384,,9999.0,0,0,0
418,418,521934,0,0,0,0,0,0,0,08-Feb-03,23384,,9999.0,0,0,0
419,419,511831,0,0,0,0,0,0,0,11-Jun-03,1352,,9999.0,0,0,0
420,420,526730,0,0,0,0,0,0,0,10-Jun-03,1216,,9999.0,0,0,0
421,421,486349,0,0,0,0,0,0,0,10-Jun-03,23384,,9999.0,0,0,0
422,422,491884,1,1,1,1,2,0,1,10-Jun-03,1704,Technology,5.0,1,4,1
423,423,495320,0,0,0,0,0,0,1,08-Feb-03,2662,,9999.0,0,0,0
424,424,508486,0,0,0,0,0,0,0,08-Jun-03,1352,,9999.0,0,0,0
425,425,527269,0,0,0,0,0,0,0,08-Jun-03,23384,,9999.0,0,0,0
426,426,528515,0,0,0,0,0,0,0,05-May-03,23384,,9999.0,0,0,0
427,427,522850,0,0,0,0,0,0,0,06-Mar-03,23384,,9999.0,0,0,0
428,428,516876,0,0,0,0,0,0,0,08-Jun-03,1704,,9999.0,1,0,1
429,429,522302,0,1,0,1,1,0,1,08-Jun-03,1352,Consulting,6.0,1,2,1
430,430,490200,0,0,0,0,0,0,0,08-Jun-03,23384,,9999.0,1,0,1
431,431,490475,0,0,0,0,0,0,0,08-Jun-03,23384,,9999.0,0,0,0
432,432,515490,0,0,0,0,0,0,0,08-Jun-03,23384,,9999.0,0,0,0
433,433,499018,0,0,0,0,0,0,0,01-May-03,23384,,9999.0,1,0,1
434,434,525553,0,0,0,0,0,0,0,08-Jun-03,2662,,9999.0,1,0,1
435,435,507770,0,0,0,0,0,0,0,07-Jun-03,1729,,9999.0,0,0,0
436,436,524213,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
437,437,489085,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
438,438,492990,1,0,0,0,0,0,1,08-Feb-03,1729,,9999.0,0,1,0
439,439,496464,0,0,0,0,0,0,0,07-Jun-03,1704,,9999.0,0,0,0
440,440,526717,1,1,0,0,0,0,1,04-Jun-03,23384,,9999.0,1,2,1
441,441,490301,0,0,0,0,0,0,0,07-Jun-03,1217,,9999.0,1,0,1
442,442,507762,0,0,0,0,0,0,0,07-Jun-03,2662,,9999.0,0,0,0
443,443,523572,1,0,1,0,1,0,1,07-Jun-03,1704,Consulting,6.0,1,2,1
444,444,515556,0,0,0,0,0,0,1,07-Jun-03,1217,,9999.0,1,0,1
445,445,505389,0,0,0,0,0,0,0,08-Feb-03,23384,,9999.0,0,0,0
446,446,497202,0,0,0,0,0,0,0,07-Jun-03,2517,,9999.0,0,0,0
447,447,517144,0,0,0,0,0,0,0,06-Jun-03,2662,,9999.0,1,0,1
448,448,495375,0,0,0,0,0,0,0,07-Jun-03,1729,,9999.0,1,0,1
449,449,486785,0,1,0,0,0,0,1,07-Jun-03,2662,,9999.0,1,1,1
450,450,517187,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
451,451,492677,0,1,0,0,3,0,1,08-Feb-03,1352,Retail,9.0,1,1,1
452,452,501953,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
453,453,498165,0,0,0,0,0,0,0,07-Jun-03,2662,,9999.0,1,0,1
454,454,518404,0,0,0,0,0,0,1,07-Jun-03,2517,,9999.0,1,0,1
455,455,497148,0,0,0,0,0,0,0,07-Jun-03,2662,,9999.0,0,0,0
456,456,514324,0,0,0,0,0,0,0,07-Jun-03,1036,,9999.0,0,0,0
457,457,509943,0,0,0,0,2,1,1,06-Jun-03,2662,Software Industry,1.0,1,0,1
458,458,490859,0,0,0,0,0,0,1,07-Jun-03,2662,,9999.0,1,0,1
459,459,503422,0,0,0,0,0,0,0,07-Jun-03,1217,,9999.0,1,0,1
460,460,501091,0,0,0,0,1,1,1,07-Jun-03,1216,Education,3.0,1,0,1
461,461,504585,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
462,462,497316,0,0,0,0,0,0,0,07-Jun-03,2517,,9999.0,0,0,0
463,463,518544,0,0,0,0,1,0,1,07-Jun-03,2517,Software Industry,1.0,0,0,0
464,464,505560,0,0,0,0,3,1,1,03-Jun-03,1216,Technology,5.0,0,0,0
465,465,509279,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
466,466,505117,1,1,0,0,0,0,1,07-Jun-03,23384,Others,4.0,1,2,1
467,467,514628,0,0,0,0,0,0,0,04-Jun-03,816,,9999.0,0,0,0
468,468,502022,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
469,469,499058,0,1,0,1,1,0,1,07-Jun-03,2517,Education,3.0,0,2,0
470,470,492528,0,0,0,0,0,0,0,07-Jun-03,1352,,9999.0,0,0,0
471,471,498935,0,0,0,0,0,0,0,07-Jun-03,2517,,9999.0,0,0,0
472,472,500418,0,0,0,0,0,0,0,05-May-03,2662,,9999.0,1,0,1
473,473,525774,0,0,0,0,0,0,0,07-Jun-03,2517,,9999.0,1,0,1
474,474,489859,0,0,0,0,0,0,0,04-Jun-03,23384,,9999.0,1,0,1
475,475,524736,0,0,0,0,0,0,0,06-Jun-03,23384,,9999.0,0,0,0
476,476,501722,0,0,0,0,0,0,0,04-Jun-03,2517,,9999.0,1,0,1
477,477,488452,0,0,0,0,0,0,0,05-Jun-03,1217,,9999.0,0,0,0
478,478,488886,0,0,0,0,0,0,0,22-Mar-03,1217,,9999.0,0,0,0
479,479,507692,0,0,0,0,0,0,0,05-Jun-03,23384,,9999.0,1,0,1
480,480,490798,0,0,0,0,0,0,0,03-Jun-03,2517,,9999.0,0,0,0
481,481,492083,0,0,0,0,0,0,0,04-Jun-03,23384,,9999.0,0,0,0
482,482,512978,0,0,0,0,0,0,0,04-Jun-03,2662,,9999.0,0,0,0
483,483,516382,0,0,0,0,0,0,0,04-Jun-03,23384,,9999.0,0,0,0
484,484,519486,0,0,0,0,0,0,0,04-Jun-03,1352,,9999.0,0,0,0
485,485,504482,0,0,0,0,0,0,0,04-Jun-03,2662,,9999.0,0,0,0
486,486,524105,0,0,0,0,0,0,0,06-May-03,23384,,9999.0,0,0,0
487,487,503528,0,0,0,0,0,0,0,04-Jun-03,1729,,9999.0,1,0,1
488,488,525964,0,0,0,0,2,1,1,04-Jun-03,1217,Consulting,6.0,1,0,1
489,489,490442,0,0,0,0,0,0,0,04-Jun-03,23384,,9999.0,1,0,1
490,490,500576,0,0,0,0,0,0,0,04-Jun-03,2662,,9999.0,0,0,0
491,491,485946,0,0,0,0,0,0,0,04-Jun-03,1704,,9999.0,1,0,1
492,492,511490,1,1,1,0,1,1,1,08-Feb-03,2662,Others,4.0,1,3,1
493,493,499337,0,0,0,0,0,0,0,04-Jun-03,23384,,9999.0,0,0,0
494,494,492080,0,0,0,0,0,0,1,04-Jun-03,1352,Consulting,6.0,1,0,1
495,495,503192,0,0,0,0,0,0,0,04-Jun-03,1352,,9999.0,1,0,1
496,496,507398,0,0,0,0,0,0,0,04-Jun-03,1036,,9999.0,0,0,0
497,497,515155,0,0,0,0,0,0,0,07-May-03,23384,,9999.0,1,0,1
498,498,488582,0,1,0,0,2,0,1,04-Jun-03,1704,Technology,5.0,0,1,0
499,499,517644,0,0,0,0,0,0,0,08-Feb-03,2662,,9999.0,0,0,0
500,500,519660,0,0,0,0,0,1,1,04-Jun-03,1352,Education,3.0,1,0,1
501,501,488399,0,1,0,0,0,0,1,04-Jun-03,23384,,9999.0,1,1,1
502,502,511150,0,0,0,0,0,0,0,15-May-03,23384,,9999.0,1,0,1
503,503,501907,0,0,0,0,0,0,0,04-Jun-03,2662,,9999.0,1,0,1
504,504,528595,1,1,1,1,2,0,1,04-Jun-03,1216,Others,4.0,1,4,1
505,505,524175,0,0,0,0,0,0,0,03-Jun-03,23384,,9999.0,1,0,1
506,506,527662,0,0,0,0,3,1,1,03-Jun-03,1704,Others,4.0,1,0,1
507,507,505012,0,0,0,0,0,0,0,03-Jun-03,23384,,9999.0,1,0,1
508,508,488602,0,0,0,0,0,1,1,26-Apr-03,1217,Technology,5.0,0,0,0
509,509,491580,0,0,0,0,0,0,0,03-Jun-03,23384,,9999.0,0,0,0
510,510,512696,0,0,0,0,0,0,0,03-Jun-03,23384,,9999.0,0,0,0
511,511,518240,0,0,0,0,0,0,0,02-Jun-03,23384,,9999.0,1,0,1
512,512,521207,0,0,0,0,0,0,0,02-Jun-03,23384,,9999.0,0,0,0
513,513,497309,0,0,0,0,0,0,0,01-Jun-03,23384,,9999.0,0,0,0
514,514,508068,0,1,0,0,0,0,1,01-Jun-03,1216,,9999.0,0,1,0
515,515,500571,0,0,0,0,2,1,1,01-Jun-03,1729,Education,3.0,1,0,1
516,516,527989,0,0,0,0,1,0,1,31-May-03,1036,Retail,9.0,0,0,0
517,517,492281,0,0,0,0,0,0,0,31-May-03,23384,,9999.0,1,0,1
518,518,502763,1,1,1,0,3,1,1,30-May-03,2662,Technology,5.0,1,3,1
519,519,503293,0,0,0,0,0,0,0,30-May-03,2517,,9999.0,1,0,1
520,520,509746,0,0,0,0,0,0,0,30-May-03,23384,,9999.0,0,0,0
521,521,503227,0,0,0,0,0,0,0,30-May-03,2662,,9999.0,0,0,0
522,522,492915,0,0,0,0,0,0,0,29-May-03,23384,,9999.0,0,0,0
523,523,495377,0,0,0,0,3,0,1,29-May-03,816,Software Industry,1.0,1,0,1
524,524,525277,0,0,0,0,0,0,0,30-May-03,23384,,9999.0,0,0,0
525,525,511240,0,0,0,0,0,0,0,29-May-03,23384,,9999.0,0,0,0
526,526,506754,0,0,0,0,0,0,0,29-May-03,1729,,9999.0,0,0,0
527,527,521800,0,0,0,0,0,0,1,29-May-03,1729,,9999.0,1,0,1
528,528,491734,0,0,0,0,0,0,0,29-May-03,23384,,9999.0,0,0,0
529,529,506647,0,0,0,0,0,0,0,29-May-03,2662,,9999.0,0,0,0
530,530,504671,0,0,0,0,0,0,0,29-May-03,23384,,9999.0,0,0,0
531,531,526305,0,0,0,0,0,0,1,29-May-03,2517,,9999.0,1,0,1
532,532,504807,0,0,0,0,0,0,0,28-May-03,1216,,9999.0,1,0,1
533,533,501133,0,0,0,0,0,0,0,27-May-03,23384,,9999.0,0,0,0
534,534,520713,0,0,0,0,0,0,0,27-May-03,23384,,9999.0,0,0,0
535,535,504508,0,0,0,0,0,0,0,24-May-03,23384,,9999.0,0,0,0
536,536,528077,0,0,0,0,0,0,1,26-May-03,2517,,9999.0,1,0,1
537,537,510543,0,0,0,0,0,0,0,26-May-03,23384,,9999.0,1,0,1
538,538,493628,0,0,0,0,0,0,1,11-Jul-03,23384,,9999.0,0,0,0
539,539,513427,0,0,0,0,0,0,0,06-Nov-02,1217,,9999.0,0,0,0
540,540,502645,1,1,1,0,3,0,1,23-May-03,1352,Consulting,6.0,1,3,1
541,541,507898,0,0,0,0,0,0,0,24-May-03,23384,,9999.0,0,0,0
542,542,516633,0,0,0,0,0,0,0,23-May-03,23384,,9999.0,0,0,0
543,543,526736,0,0,0,0,1,1,1,23-May-03,2662,Consulting,6.0,1,0,1
544,544,507325,0,0,0,0,0,0,0,06-Mar-03,23384,,9999.0,0,0,0
545,545,503898,0,0,0,0,0,0,0,08-Feb-03,23384,,9999.0,0,0,0
546,546,519683,0,0,0,0,0,0,0,23-May-03,23384,,9999.0,0,0,0
547,547,491117,0,0,0,0,4,1,1,22-May-03,1217,Education,3.0,0,0,0
548,548,510720,0,0,0,0,0,0,0,08-Feb-03,2662,,9999.0,1,0,1
549,549,507903,0,0,0,0,0,0,0,21-May-03,1729,,9999.0,0,0,0
550,550,510913,0,0,0,0,0,0,0,06-Mar-03,23384,,9999.0,0,0,0
551,551,510326,0,0,0,0,0,0,0,20-May-03,2517,,9999.0,1,0,1
552,552,524870,0,0,0,0,0,0,0,08-Feb-03,1729,,9999.0,0,0,0
553,553,497816,0,0,0,0,0,0,0,20-May-03,23384,,9999.0,0,0,0
554,554,507876,0,0,0,0,0,0,0,19-May-03,23384,,9999.0,0,0,0
555,555,497633,0,0,0,1,0,0,1,13-May-03,1217,,9999.0,1,1,1
556,556,505264,0,0,0,0,0,0,0,17-May-03,23384,,9999.0,0,0,0
557,557,500120,0,0,0,0,1,1,1,19-Oct-03,1217,,9999.0,1,0,1
558,558,503625,0,0,0,0,0,0,0,16-May-03,23384,,9999.0,0,0,0
559,559,487104,0,0,0,0,0,0,0,16-May-03,23384,,9999.0,1,0,1
560,560,491256,0,0,0,0,0,0,0,16-May-03,23384,,9999.0,0,0,0
561,561,485957,0,0,0,0,0,0,0,16-May-03,1036,,9999.0,0,0,0
562,562,509645,0,0,1,0,0,0,1,16-May-03,1729,,9999.0,1,1,1
563,563,504490,0,0,0,0,0,0,0,15-May-03,2662,,9999.0,0,0,0
564,564,504414,0,0,0,0,0,0,0,15-May-03,23384,,9999.0,0,0,0
565,565,495948,0,0,0,0,0,0,0,08-Feb-03,2517,,9999.0,1,0,1
566,566,504117,0,0,0,0,0,0,0,14-May-03,23384,,9999.0,0,0,0
567,567,495472,0,0,0,0,0,0,0,13-May-03,23384,,9999.0,1,0,1
568,568,520650,0,0,0,0,0,0,0,12-May-03,23384,,9999.0,0,0,0
569,569,523093,0,0,0,0,0,0,0,08-Feb-03,1704,,9999.0,0,0,0
570,570,524311,0,0,0,0,0,0,0,12-May-03,1217,,9999.0,0,0,0
571,571,487517,0,0,0,0,0,0,0,20-Dec-02,1217,,9999.0,1,0,1
572,572,521393,0,0,0,0,0,0,0,11-May-03,1729,,9999.0,1,0,1
573,573,518978,0,0,0,0,0,0,0,01-May-03,1352,,9999.0,0,0,0
574,574,515311,0,0,0,0,0,0,0,27-Apr-03,23384,,9999.0,0,0,0
575,575,491475,0,0,0,0,0,0,0,31-Mar-03,23384,,9999.0,0,0,0
576,576,497495,0,0,0,0,0,0,0,11-May-03,1352,,9999.0,1,0,1
577,577,512116,0,0,0,0,0,0,0,11-May-03,23384,,9999.0,0,0,0
578,578,510150,0,0,0,0,0,0,0,07-Jun-03,23384,,9999.0,0,0,0
579,579,514670,0,0,0,0,0,0,0,11-May-03,23384,,9999.0,0,0,0
580,580,509578,0,0,0,0,0,0,0,02-Apr-03,23384,,9999.0,1,0,1
581,581,524353,1,0,0,0,0,0,1,11-May-03,2662,,9999.0,1,1,1
582,582,505337,0,0,0,0,0,0,0,11-May-03,23384,,9999.0,0,0,0
583,583,517881,0,0,0,0,0,0,0,11-May-03,2517,,9999.0,0,0,0
584,584,519269,1,1,0,0,0,0,0,03-Apr-03,1704,,9999.0,0,2,0
585,585,513532,0,0,0,0,0,0,1,11-May-03,2517,,9999.0,1,0,1
586,586,502006,0,0,0,0,2,1,1,10-May-03,2662,Consulting,6.0,1,0,1
587,587,495059,1,1,0,0,0,0,1,10-May-03,1729,,9999.0,1,2,1
588,588,509926,0,0,0,0,0,0,0,10-May-03,23384,,9999.0,0,0,0
589,589,488767,0,0,0,0,0,0,0,10-May-03,1704,,9999.0,1,0,1
590,590,493515,0,0,0,0,0,0,0,10-May-03,23384,,9999.0,0,0,0
591,591,500396,0,0,0,0,0,0,0,09-May-03,23384,,9999.0,0,0,0
592,592,504830,0,0,0,0,2,1,1,10-May-03,2662,Software Industry,1.0,1,0,1
593,593,490520,0,0,0,0,3,1,1,10-May-03,2662,Software Industry,1.0,0,0,0
594,594,486387,0,0,0,0,0,0,0,10-May-03,23384,,9999.0,1,0,1
595,595,516307,0,0,0,0,0,0,0,10-May-03,1217,,9999.0,1,0,1
596,596,497730,0,0,0,0,0,0,0,10-May-03,23384,,9999.0,0,0,0
597,597,519982,0,0,0,0,2,1,1,10-May-03,2662,Software Industry,1.0,1,0,1
598,598,511368,0,0,0,0,0,0,0,10-May-03,23384,,9999.0,1,0,1
599,599,498048,0,0,0,0,0,0,0,10-May-03,2517,,9999.0,1,0,1
600,600,494254,1,1,0,0,0,0,1,10-May-03,2517,,9999.0,1,2,1
601,601,527460,0,0,0,0,0,0,0,10-May-03,2517,,9999.0,0,0,0
602,602,507156,0,0,0,0,0,0,0,09-May-03,23384,,9999.0,1,0,1
603,603,515470,0,0,0,0,0,0,0,09-May-03,1217,,9999.0,1,0,1
604,604,499355,0,0,0,0,0,0,0,09-Apr-03,2662,,9999.0,1,0,1
605,605,488684,0,0,0,0,0,0,0,09-May-03,23384,,9999.0,0,0,0
606,606,506287,0,1,0,0,5,0,1,09-May-03,2662,Others,4.0,1,1,1
607,607,519298,1,1,0,0,2,0,1,09-May-03,2662,Technology,5.0,0,2,0
608,608,496343,0,0,0,0,0,0,1,09-May-03,23384,Technology,5.0,1,0,1
609,609,526360,0,0,0,0,0,0,0,09-May-03,23384,,9999.0,1,0,1
610,610,511991,0,0,0,0,0,0,0,08-Feb-03,1352,,9999.0,0,0,0
611,611,492032,0,1,1,0,0,0,1,08-May-03,1729,Education,3.0,1,2,1
612,612,521727,0,0,0,0,0,0,0,18-Nov-02,1704,,9999.0,0,0,0
613,613,501648,0,0,0,0,0,0,0,08-May-03,23384,,9999.0,0,0,0
614,614,497438,0,0,0,0,0,0,0,08-May-03,23384,,9999.0,0,0,0
615,615,501317,0,0,0,0,0,0,0,08-May-03,2517,,9999.0,0,0,0
616,616,496551,1,1,0,1,2,1,1,06-May-03,1729,Technology,5.0,1,3,1
617,617,495679,0,0,0,0,0,0,0,07-May-03,23384,,9999.0,0,0,0
618,618,520675,0,1,0,0,3,1,1,06-Mar-03,1704,Others,4.0,1,1,1
619,619,509932,0,0,0,0,0,0,0,08-Feb-03,23384,,9999.0,0,0,0
620,620,517846,0,0,0,0,0,0,0,07-May-03,23384,,9999.0,1,0,1
621,621,521725,0,0,0,0,0,0,0,07-May-03,23384,,9999.0,0,0,0
622,622,514523,0,0,0,0,0,0,0,07-May-03,23384,,9999.0,1,0,1
623,623,523771,0,0,0,0,0,0,0,08-Feb-03,1216,,9999.0,1,0,1
624,624,507152,0,0,0,0,0,0,0,06-May-03,2662,,9999.0,0,0,0
