,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type
389,491698,0,0,0,0,0,0,0,23-Jun-03,1,,9999.0
390,490280,0,0,0,0,0,0,0,23-Jun-03,0,,9999.0
391,513471,0,0,0,0,0,0,0,18-Jun-03,1,,9999.0
392,491487,0,0,0,0,0,0,0,21-Jun-03,1,,9999.0
393,508288,0,0,0,0,0,0,0,22-Jun-03,0,,9999.0
394,520830,0,0,0,0,5,1,1,17-May-03,1,Software Industry,1.0
395,506893,0,0,0,0,0,0,0,21-Jun-03,1,,9999.0
396,487326,0,0,0,0,0,0,0,21-Jun-03,0,,9999.0
397,486131,0,0,0,0,0,0,0,18-Jun-03,1,,9999.0
398,498321,0,0,0,0,0,0,0,20-Jun-03,1,,9999.0
399,487790,0,0,0,0,0,0,0,19-Jun-03,1,,9999.0
400,499586,0,0,0,0,0,0,0,19-Jun-03,0,,9999.0
401,504227,0,0,0,0,2,0,1,19-Jun-03,1,Retail,9.0
402,490592,0,0,0,0,0,0,0,19-Jun-03,0,,9999.0
403,492843,0,0,0,0,5,1,1,18-Jun-03,1,Software Industry,1.0
404,523115,1,0,0,0,0,0,1,18-Jun-03,1,,9999.0
405,497622,0,0,0,0,0,0,0,06-Mar-03,1,,9999.0
406,493366,0,0,0,0,1,1,1,18-Jun-03,1,Education,3.0
407,505523,0,0,0,0,0,0,0,17-Jun-03,1,,9999.0
408,493387,0,0,0,0,0,0,0,17-Jun-03,0,,9999.0
409,511221,0,0,0,0,0,0,0,17-Jun-03,1,,9999.0
410,505954,0,0,0,0,0,0,0,17-Jun-03,0,,9999.0
411,523548,0,0,0,0,0,0,0,16-Jun-03,1,,9999.0
412,487879,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
413,503667,0,0,0,0,0,0,0,15-Jun-03,1,,9999.0
414,513550,0,0,0,0,0,0,0,14-Jun-03,0,,9999.0
415,522019,0,0,0,0,3,1,1,14-Jun-03,1,Manufacturing,7.0
416,497102,0,0,0,0,0,0,0,13-Jun-03,1,,9999.0
417,517245,0,0,0,0,0,0,0,10-Jun-03,0,,9999.0
418,521934,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
419,511831,0,0,0,0,0,0,0,11-Jun-03,1,,9999.0
420,526730,0,0,0,0,0,0,0,10-Jun-03,1,,9999.0
421,486349,0,0,0,0,0,0,0,10-Jun-03,0,,9999.0
422,491884,1,1,1,1,2,0,1,10-Jun-03,1,Technology,5.0
423,495320,0,0,0,0,0,0,1,08-Feb-03,1,,9999.0
424,508486,0,0,0,0,0,0,0,08-Jun-03,1,,9999.0
425,527269,0,0,0,0,0,0,0,08-Jun-03,0,,9999.0
426,528515,0,0,0,0,0,0,0,05-May-03,0,,9999.0
427,522850,0,0,0,0,0,0,0,06-Mar-03,0,,9999.0
428,516876,0,0,0,0,0,0,0,08-Jun-03,1,,9999.0
429,522302,0,1,0,1,1,0,1,08-Jun-03,1,Consulting,6.0
430,490200,0,0,0,0,0,0,0,08-Jun-03,0,,9999.0
431,490475,0,0,0,0,0,0,0,08-Jun-03,0,,9999.0
432,515490,0,0,0,0,0,0,0,08-Jun-03,0,,9999.0
433,499018,0,0,0,0,0,0,0,01-May-03,0,,9999.0
434,525553,0,0,0,0,0,0,0,08-Jun-03,1,,9999.0
435,507770,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
436,524213,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
437,489085,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
438,492990,1,0,0,0,0,0,1,08-Feb-03,1,,9999.0
439,496464,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
440,526717,1,1,0,0,0,0,1,04-Jun-03,0,,9999.0
441,490301,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
442,507762,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
443,523572,1,0,1,0,1,0,1,07-Jun-03,1,Consulting,6.0
444,515556,0,0,0,0,0,0,1,07-Jun-03,1,,9999.0
445,505389,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
446,497202,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
447,517144,0,0,0,0,0,0,0,06-Jun-03,1,,9999.0
448,495375,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
449,486785,0,1,0,0,0,0,1,07-Jun-03,1,,9999.0
450,517187,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
451,492677,0,1,0,0,3,0,1,08-Feb-03,1,Retail,9.0
452,501953,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
453,498165,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
454,518404,0,0,0,0,0,0,1,07-Jun-03,1,,9999.0
455,497148,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
456,514324,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
457,509943,0,0,0,0,2,1,1,06-Jun-03,1,Software Industry,1.0
458,490859,0,0,0,0,0,0,1,07-Jun-03,1,,9999.0
459,503422,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
460,501091,0,0,0,0,1,1,1,07-Jun-03,1,Education,3.0
461,504585,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
462,497316,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
463,518544,0,0,0,0,1,0,1,07-Jun-03,1,Software Industry,1.0
464,505560,0,0,0,0,3,1,1,03-Jun-03,1,Technology,5.0
465,509279,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
466,505117,1,1,0,0,0,0,1,07-Jun-03,0,Others,4.0
467,514628,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
468,502022,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
469,499058,0,1,0,1,1,0,1,07-Jun-03,1,Education,3.0
470,492528,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
471,498935,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
472,500418,0,0,0,0,0,0,0,05-May-03,1,,9999.0
473,525774,0,0,0,0,0,0,0,07-Jun-03,1,,9999.0
474,489859,0,0,0,0,0,0,0,04-Jun-03,0,,9999.0
475,524736,0,0,0,0,0,0,0,06-Jun-03,0,,9999.0
476,501722,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
477,488452,0,0,0,0,0,0,0,05-Jun-03,1,,9999.0
478,488886,0,0,0,0,0,0,0,22-Mar-03,1,,9999.0
479,507692,0,0,0,0,0,0,0,05-Jun-03,0,,9999.0
480,490798,0,0,0,0,0,0,0,03-Jun-03,1,,9999.0
481,492083,0,0,0,0,0,0,0,04-Jun-03,0,,9999.0
482,512978,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
483,516382,0,0,0,0,0,0,0,04-Jun-03,0,,9999.0
484,519486,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
485,504482,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
486,524105,0,0,0,0,0,0,0,06-May-03,0,,9999.0
487,503528,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
488,525964,0,0,0,0,2,1,1,04-Jun-03,1,Consulting,6.0
489,490442,0,0,0,0,0,0,0,04-Jun-03,0,,9999.0
490,500576,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
491,485946,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
492,511490,1,1,1,0,1,1,1,08-Feb-03,1,Others,4.0
493,499337,0,0,0,0,0,0,0,04-Jun-03,0,,9999.0
494,492080,0,0,0,0,0,0,1,04-Jun-03,1,Consulting,6.0
495,503192,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
496,507398,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
497,515155,0,0,0,0,0,0,0,07-May-03,0,,9999.0
498,488582,0,1,0,0,2,0,1,04-Jun-03,1,Technology,5.0
499,517644,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
500,519660,0,0,0,0,0,1,1,04-Jun-03,1,Education,3.0
501,488399,0,1,0,0,0,0,1,04-Jun-03,0,,9999.0
502,511150,0,0,0,0,0,0,0,15-May-03,0,,9999.0
503,501907,0,0,0,0,0,0,0,04-Jun-03,1,,9999.0
504,528595,1,1,1,1,2,0,1,04-Jun-03,1,Others,4.0
505,524175,0,0,0,0,0,0,0,03-Jun-03,0,,9999.0
506,527662,0,0,0,0,3,1,1,03-Jun-03,1,Others,4.0
507,505012,0,0,0,0,0,0,0,03-Jun-03,0,,9999.0
508,488602,0,0,0,0,0,1,1,26-Apr-03,1,Technology,5.0
509,491580,0,0,0,0,0,0,0,03-Jun-03,0,,9999.0
510,512696,0,0,0,0,0,0,0,03-Jun-03,0,,9999.0
511,518240,0,0,0,0,0,0,0,02-Jun-03,0,,9999.0
512,521207,0,0,0,0,0,0,0,02-Jun-03,0,,9999.0
513,497309,0,0,0,0,0,0,0,01-Jun-03,0,,9999.0
514,508068,0,1,0,0,0,0,1,01-Jun-03,1,,9999.0
515,500571,0,0,0,0,2,1,1,01-Jun-03,1,Education,3.0
516,527989,0,0,0,0,1,0,1,31-May-03,1,Retail,9.0
517,492281,0,0,0,0,0,0,0,31-May-03,0,,9999.0
518,502763,1,1,1,0,3,1,1,30-May-03,1,Technology,5.0
519,503293,0,0,0,0,0,0,0,30-May-03,1,,9999.0
520,509746,0,0,0,0,0,0,0,30-May-03,0,,9999.0
521,503227,0,0,0,0,0,0,0,30-May-03,1,,9999.0
522,492915,0,0,0,0,0,0,0,29-May-03,0,,9999.0
523,495377,0,0,0,0,3,0,1,29-May-03,1,Software Industry,1.0
524,525277,0,0,0,0,0,0,0,30-May-03,0,,9999.0
525,511240,0,0,0,0,0,0,0,29-May-03,0,,9999.0
526,506754,0,0,0,0,0,0,0,29-May-03,1,,9999.0
527,521800,0,0,0,0,0,0,1,29-May-03,1,,9999.0
528,491734,0,0,0,0,0,0,0,29-May-03,0,,9999.0
529,506647,0,0,0,0,0,0,0,29-May-03,1,,9999.0
530,504671,0,0,0,0,0,0,0,29-May-03,0,,9999.0
531,526305,0,0,0,0,0,0,1,29-May-03,1,,9999.0
532,504807,0,0,0,0,0,0,0,28-May-03,1,,9999.0
533,501133,0,0,0,0,0,0,0,27-May-03,0,,9999.0
534,520713,0,0,0,0,0,0,0,27-May-03,0,,9999.0
535,504508,0,0,0,0,0,0,0,24-May-03,0,,9999.0
536,528077,0,0,0,0,0,0,1,26-May-03,1,,9999.0
537,510543,0,0,0,0,0,0,0,26-May-03,0,,9999.0
538,493628,0,0,0,0,0,0,1,11-Jul-03,0,,9999.0
539,513427,0,0,0,0,0,0,0,06-Nov-02,1,,9999.0
540,502645,1,1,1,0,3,0,1,23-May-03,1,Consulting,6.0
541,507898,0,0,0,0,0,0,0,24-May-03,0,,9999.0
542,516633,0,0,0,0,0,0,0,23-May-03,0,,9999.0
543,526736,0,0,0,0,1,1,1,23-May-03,1,Consulting,6.0
544,507325,0,0,0,0,0,0,0,06-Mar-03,0,,9999.0
545,503898,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
546,519683,0,0,0,0,0,0,0,23-May-03,0,,9999.0
547,491117,0,0,0,0,4,1,1,22-May-03,1,Education,3.0
548,510720,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
549,507903,0,0,0,0,0,0,0,21-May-03,1,,9999.0
550,510913,0,0,0,0,0,0,0,06-Mar-03,0,,9999.0
551,510326,0,0,0,0,0,0,0,20-May-03,1,,9999.0
552,524870,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
553,497816,0,0,0,0,0,0,0,20-May-03,0,,9999.0
554,507876,0,0,0,0,0,0,0,19-May-03,0,,9999.0
555,497633,0,0,0,1,0,0,1,13-May-03,1,,9999.0
556,505264,0,0,0,0,0,0,0,17-May-03,0,,9999.0
557,500120,0,0,0,0,1,1,1,19-Oct-03,1,,9999.0
558,503625,0,0,0,0,0,0,0,16-May-03,0,,9999.0
559,487104,0,0,0,0,0,0,0,16-May-03,0,,9999.0
560,491256,0,0,0,0,0,0,0,16-May-03,0,,9999.0
561,485957,0,0,0,0,0,0,0,16-May-03,1,,9999.0
562,509645,0,0,1,0,0,0,1,16-May-03,1,,9999.0
563,504490,0,0,0,0,0,0,0,15-May-03,1,,9999.0
564,504414,0,0,0,0,0,0,0,15-May-03,0,,9999.0
565,495948,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
566,504117,0,0,0,0,0,0,0,14-May-03,0,,9999.0
567,495472,0,0,0,0,0,0,0,13-May-03,0,,9999.0
568,520650,0,0,0,0,0,0,0,12-May-03,0,,9999.0
569,523093,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
570,524311,0,0,0,0,0,0,0,12-May-03,1,,9999.0
571,487517,0,0,0,0,0,0,0,20-Dec-02,1,,9999.0
572,521393,0,0,0,0,0,0,0,11-May-03,1,,9999.0
573,518978,0,0,0,0,0,0,0,01-May-03,1,,9999.0
574,515311,0,0,0,0,0,0,0,27-Apr-03,0,,9999.0
575,491475,0,0,0,0,0,0,0,31-Mar-03,0,,9999.0
576,497495,0,0,0,0,0,0,0,11-May-03,1,,9999.0
577,512116,0,0,0,0,0,0,0,11-May-03,0,,9999.0
578,510150,0,0,0,0,0,0,0,07-Jun-03,0,,9999.0
579,514670,0,0,0,0,0,0,0,11-May-03,0,,9999.0
580,509578,0,0,0,0,0,0,0,02-Apr-03,0,,9999.0
581,524353,1,0,0,0,0,0,1,11-May-03,1,,9999.0
582,505337,0,0,0,0,0,0,0,11-May-03,0,,9999.0
583,517881,0,0,0,0,0,0,0,11-May-03,1,,9999.0
584,519269,1,1,0,0,0,0,0,03-Apr-03,1,,9999.0
585,513532,0,0,0,0,0,0,1,11-May-03,1,,9999.0
586,502006,0,0,0,0,2,1,1,10-May-03,1,Consulting,6.0
587,495059,1,1,0,0,0,0,1,10-May-03,1,,9999.0
588,509926,0,0,0,0,0,0,0,10-May-03,0,,9999.0
589,488767,0,0,0,0,0,0,0,10-May-03,1,,9999.0
590,493515,0,0,0,0,0,0,0,10-May-03,0,,9999.0
591,500396,0,0,0,0,0,0,0,09-May-03,0,,9999.0
592,504830,0,0,0,0,2,1,1,10-May-03,1,Software Industry,1.0
593,490520,0,0,0,0,3,1,1,10-May-03,1,Software Industry,1.0
594,486387,0,0,0,0,0,0,0,10-May-03,0,,9999.0
595,516307,0,0,0,0,0,0,0,10-May-03,1,,9999.0
596,497730,0,0,0,0,0,0,0,10-May-03,0,,9999.0
597,519982,0,0,0,0,2,1,1,10-May-03,1,Software Industry,1.0
598,511368,0,0,0,0,0,0,0,10-May-03,0,,9999.0
599,498048,0,0,0,0,0,0,0,10-May-03,1,,9999.0
600,494254,1,1,0,0,0,0,1,10-May-03,1,,9999.0
601,527460,0,0,0,0,0,0,0,10-May-03,1,,9999.0
602,507156,0,0,0,0,0,0,0,09-May-03,0,,9999.0
603,515470,0,0,0,0,0,0,0,09-May-03,1,,9999.0
604,499355,0,0,0,0,0,0,0,09-Apr-03,1,,9999.0
605,488684,0,0,0,0,0,0,0,09-May-03,0,,9999.0
606,506287,0,1,0,0,5,0,1,09-May-03,1,Others,4.0
607,519298,1,1,0,0,2,0,1,09-May-03,1,Technology,5.0
608,496343,0,0,0,0,0,0,1,09-May-03,0,Technology,5.0
609,526360,0,0,0,0,0,0,0,09-May-03,0,,9999.0
610,511991,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
611,492032,0,1,1,0,0,0,1,08-May-03,1,Education,3.0
612,521727,0,0,0,0,0,0,0,18-Nov-02,1,,9999.0
613,501648,0,0,0,0,0,0,0,08-May-03,0,,9999.0
614,497438,0,0,0,0,0,0,0,08-May-03,0,,9999.0
615,501317,0,0,0,0,0,0,0,08-May-03,1,,9999.0
616,496551,1,1,0,1,2,1,1,06-May-03,1,Technology,5.0
617,495679,0,0,0,0,0,0,0,07-May-03,0,,9999.0
618,520675,0,1,0,0,3,1,1,06-Mar-03,1,Others,4.0
619,509932,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
620,517846,0,0,0,0,0,0,0,07-May-03,0,,9999.0
621,521725,0,0,0,0,0,0,0,07-May-03,0,,9999.0
622,514523,0,0,0,0,0,0,0,07-May-03,0,,9999.0
623,523771,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
624,507152,0,0,0,0,0,0,0,06-May-03,1,,9999.0
625,494722,0,0,0,0,2,0,1,06-May-03,1,Consulting,6.0
626,496074,0,0,0,0,0,0,0,06-May-03,0,,9999.0
627,516489,0,1,0,1,0,0,1,06-May-03,1,,9999.0
628,519854,0,0,0,0,0,0,0,06-May-03,1,,9999.0
629,521583,0,0,0,0,0,0,0,06-May-03,0,,9999.0
630,505422,0,0,0,0,0,0,0,06-May-03,1,,9999.0
631,510444,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
632,493030,0,0,0,0,0,0,0,06-May-03,1,,9999.0
633,512852,0,0,0,0,0,0,0,03-May-03,1,,9999.0
634,527049,0,0,0,0,0,0,0,05-May-03,0,,9999.0
635,515590,0,0,0,0,0,0,0,05-May-03,0,,9999.0
636,494748,0,0,0,0,0,0,0,05-May-03,0,,9999.0
637,495706,0,0,0,0,0,0,0,05-May-03,0,,9999.0
638,494293,0,0,0,0,0,0,0,05-May-03,0,,9999.0
639,512698,0,0,0,0,0,0,0,04-May-03,1,,9999.0
640,504477,0,0,0,0,2,1,1,04-May-03,1,Consulting,6.0
641,488167,0,0,0,0,5,1,1,08-Feb-03,1,Consulting,6.0
642,510732,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
643,494506,0,0,0,0,0,0,0,03-May-03,1,,9999.0
644,507040,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
645,486282,0,0,0,0,0,0,0,01-May-03,1,,9999.0
646,499687,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
647,526720,0,0,0,0,0,0,0,02-May-03,1,,9999.0
648,488066,0,0,0,0,0,0,0,01-May-03,0,,9999.0
649,511610,0,0,0,0,2,0,1,08-Feb-03,1,Software Industry,1.0
650,508647,0,1,0,0,3,1,1,08-Feb-03,1,Technology,5.0
651,518213,0,0,0,0,0,1,1,01-May-03,1,Software Industry,1.0
652,495329,0,0,0,0,0,0,1,01-May-03,1,,9999.0
653,505463,0,0,0,0,3,1,1,01-May-03,1,Others,4.0
654,503396,0,0,0,0,0,0,0,30-Apr-03,1,,9999.0
655,504399,0,0,0,0,0,0,0,30-Apr-03,0,,9999.0
656,520629,0,0,0,0,0,0,0,30-Apr-03,0,,9999.0
657,526806,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
658,508890,0,0,0,0,0,0,0,30-Apr-03,0,,9999.0
659,524163,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
660,503906,0,0,0,0,0,0,0,29-Apr-03,0,,9999.0
661,521475,0,0,0,0,2,0,1,29-Apr-03,1,Consulting,6.0
662,513002,0,0,0,0,0,0,0,29-Apr-03,0,,9999.0
663,515317,0,0,0,0,0,0,0,29-Apr-03,0,,9999.0
664,527919,0,0,0,0,0,0,0,06-Mar-03,1,,9999.0
665,512699,0,0,0,0,0,0,0,29-Apr-03,0,,9999.0
666,502704,0,0,0,0,0,0,0,29-Apr-03,0,,9999.0
667,527941,0,0,0,0,0,0,0,29-Apr-03,1,,9999.0
668,513520,0,0,0,0,0,0,0,29-Apr-03,1,,9999.0
669,502849,0,1,0,0,1,0,1,08-Feb-03,1,Software Industry,1.0
670,510961,0,1,1,0,1,1,1,06-Mar-03,1,,9999.0
671,488111,0,0,0,0,0,1,1,08-Feb-03,1,Technology,5.0
672,516543,0,0,0,0,0,0,0,29-Apr-03,1,,9999.0
673,500767,0,0,0,0,0,0,1,28-Apr-03,1,,9999.0
674,508405,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
675,523698,0,0,0,0,0,0,1,08-Feb-03,0,,9999.0
676,514110,0,0,0,0,0,0,0,28-Apr-03,0,,9999.0
677,520820,0,0,0,0,4,0,1,28-Apr-03,0,Manufacturing,7.0
678,525714,0,0,0,0,0,0,0,28-Apr-03,1,,9999.0
679,498123,0,0,0,0,0,0,0,27-Apr-03,0,,9999.0
680,513086,1,0,0,0,0,0,1,27-Apr-03,1,Technology,5.0
681,513343,0,0,0,0,6,1,1,27-Apr-03,1,Technology,5.0
682,509179,0,0,0,0,0,0,0,27-Apr-03,1,,9999.0
683,527392,0,0,0,0,0,0,0,27-Apr-03,1,,9999.0
684,512182,0,0,0,0,0,0,0,27-Apr-03,0,,9999.0
685,523514,0,0,0,0,0,0,0,26-Apr-03,0,,9999.0
686,493084,0,1,0,0,3,1,1,26-Apr-03,1,Software Industry,1.0
687,498980,0,0,0,0,0,0,0,24-Apr-03,0,,9999.0
688,517738,0,1,1,0,0,0,1,05-Nov-02,1,,9999.0
689,522383,0,1,0,1,0,0,1,26-Apr-03,1,BFSI,2.0
690,515545,0,0,0,0,0,0,1,26-Apr-03,0,,9999.0
691,492456,0,0,0,0,0,0,0,26-Apr-03,0,,9999.0
692,488521,0,0,0,0,0,0,0,09-Apr-03,1,,9999.0
693,511553,0,0,0,0,0,0,0,25-Apr-03,1,,9999.0
694,495693,0,0,0,0,1,1,0,06-Feb-03,1,Health,8.0
695,493434,0,1,0,0,1,1,1,24-Apr-03,1,Others,4.0
696,519925,0,0,0,0,0,0,0,21-Jan-03,0,,9999.0
697,517385,0,0,0,0,0,0,0,25-Apr-03,1,,9999.0
698,506316,0,0,0,0,0,0,0,25-Apr-03,1,,9999.0
699,493443,0,0,0,0,0,0,0,25-Apr-03,1,,9999.0
700,499348,0,0,0,0,0,0,1,24-Apr-03,1,,9999.0
701,527733,0,0,0,0,0,0,0,24-Apr-03,1,,9999.0
702,525669,1,1,0,1,2,1,1,24-Apr-03,1,Technology,5.0
703,505139,0,0,0,0,0,0,0,22-Apr-03,1,,9999.0
704,490633,0,0,0,0,0,0,0,24-Apr-03,0,,9999.0
705,511380,0,0,0,0,0,0,0,23-Apr-03,1,,9999.0
706,512138,0,0,0,0,0,0,0,23-Apr-03,0,,9999.0
707,517112,0,0,0,0,0,0,0,23-Apr-03,0,,9999.0
708,519394,0,0,0,0,0,0,0,23-Apr-03,0,,9999.0
709,518849,0,0,0,0,0,0,0,23-Apr-03,0,,9999.0
710,500746,0,1,0,1,2,1,1,08-Feb-03,1,Technology,5.0
711,511613,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
712,490668,0,0,0,0,0,0,0,23-Apr-03,0,,9999.0
713,525516,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
714,502322,0,0,0,0,0,0,0,23-Apr-03,1,,9999.0
715,511676,0,0,0,0,0,0,0,23-Apr-03,1,,9999.0
716,503895,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
717,490810,0,0,0,0,0,0,0,22-Apr-03,0,,9999.0
718,499538,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
719,500754,0,0,0,0,0,0,0,20-Apr-03,1,,9999.0
720,502343,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
721,487739,0,1,0,0,4,0,1,22-Apr-03,1,Retail,9.0
722,516582,0,0,0,0,0,0,0,22-Apr-03,1,,9999.0
723,495294,0,0,0,0,0,0,0,22-Apr-03,1,,9999.0
724,496298,0,0,0,0,0,0,1,22-Apr-03,1,,9999.0
725,500690,0,0,0,0,4,1,1,08-Feb-03,1,Consulting,6.0
726,489108,0,0,0,0,0,0,0,22-Apr-03,0,,9999.0
727,518347,1,1,1,1,2,1,1,08-Feb-03,1,Software Industry,1.0
728,492155,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
729,500225,0,0,0,0,0,0,0,21-Apr-03,0,,9999.0
730,498893,0,0,0,0,0,0,0,21-Apr-03,0,,9999.0
731,507361,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
732,516500,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
733,488811,0,0,0,0,0,0,0,21-Apr-03,0,,9999.0
734,494253,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
735,501348,0,0,0,0,0,0,0,21-Apr-03,0,,9999.0
736,500940,0,0,0,0,1,0,1,21-Apr-03,1,Software Industry,1.0
737,508746,0,0,0,0,0,0,0,20-Apr-03,1,,9999.0
738,511944,0,0,0,0,0,0,0,21-Apr-03,0,,9999.0
739,502382,0,0,0,0,0,0,0,06-Mar-03,1,,9999.0
740,512475,0,0,0,0,0,0,1,08-Feb-03,1,,9999.0
741,515847,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
742,502581,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
743,528180,0,0,0,0,0,0,1,20-Apr-03,0,,9999.0
744,516883,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
745,519857,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
746,510054,0,0,0,0,0,0,0,20-Apr-03,1,,9999.0
747,507222,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
748,491467,0,0,0,0,0,0,1,20-Apr-03,1,,9999.0
749,528389,0,0,0,0,0,0,0,20-Apr-03,1,,9999.0
750,492484,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
751,499708,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
752,510594,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
753,501706,0,0,0,0,0,0,0,06-Mar-03,1,,9999.0
754,514629,0,0,0,0,1,0,1,20-Apr-03,1,Others,4.0
755,516914,0,1,0,0,0,0,1,20-Apr-03,1,,9999.0
756,515530,0,0,0,0,0,0,0,18-Apr-03,1,,9999.0
757,514473,0,0,0,0,0,0,0,20-Apr-03,0,,9999.0
758,497982,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
759,507328,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
760,524364,0,0,0,0,0,0,0,17-Apr-03,0,,9999.0
761,520322,0,0,0,0,0,0,0,17-Apr-03,1,,9999.0
762,488534,0,0,0,0,0,0,0,17-Apr-03,0,,9999.0
763,499061,0,0,0,0,3,1,1,17-Apr-03,1,Technology,5.0
764,494523,0,0,0,0,0,0,0,16-Apr-03,1,,9999.0
765,523252,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
766,501547,0,0,0,0,2,1,1,16-Apr-03,1,Technology,5.0
767,518406,0,0,0,0,0,0,0,16-Apr-03,1,,9999.0
768,512631,0,0,0,0,0,0,0,16-Apr-03,1,,9999.0
769,500753,1,0,1,0,0,0,1,13-Apr-03,1,,9999.0
770,516214,0,0,0,0,0,0,0,15-Apr-03,1,,9999.0
771,509629,0,0,0,0,0,0,0,15-Apr-03,0,,9999.0
772,491371,0,0,0,0,4,1,1,04-Mar-03,1,Others,4.0
773,521001,0,0,0,0,0,0,0,08-Feb-03,0,,9999.0
774,507022,0,0,0,0,0,0,0,15-Apr-03,1,,9999.0
775,497955,0,0,0,0,0,0,0,15-Apr-03,0,,9999.0
776,512700,0,0,0,0,0,0,0,14-Apr-03,0,,9999.0
777,511195,0,0,0,0,0,0,1,14-Apr-03,1,Software Industry,1.0
778,490289,0,0,0,0,0,0,0,14-Apr-03,1,,9999.0
779,486736,0,0,0,0,0,0,0,14-Apr-03,1,,9999.0
780,517088,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
781,517864,0,0,0,0,0,0,0,09-Apr-03,0,,9999.0
782,491479,0,0,0,0,0,0,0,12-Apr-03,0,Technology,5.0
783,491825,0,0,0,0,0,0,1,12-Apr-03,1,,9999.0
784,494884,0,0,0,0,0,0,0,11-Apr-03,0,,9999.0
785,502055,0,0,0,0,0,0,0,06-Mar-03,0,,9999.0
786,524586,0,0,0,0,0,0,0,08-Feb-03,1,,9999.0
787,516267,0,0,0,0,0,0,0,10-Apr-03,1,,9999.0
