,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,Education_Score2,Education_Scorez,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,9999.0
174,174,174,174,495445,0,0,0,0,0,0,1,07-Jul-03,Z,Consulting,6.0,0,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175,175,175,175,504261,0,0,0,0,2,0,1,07-Jul-03,H,BFSI,2.0,1,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,176,176,510317,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,177,177,177,491167,0,0,0,0,0,0,1,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,178,178,178,494064,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,179,179,179,509292,0,0,0,0,0,0,0,07-Jul-03,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,180,180,180,506724,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,181,181,181,526725,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,182,182,182,514295,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,183,183,183,492303,1,1,0,1,0,0,1,07-Jul-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,184,184,184,524768,0,1,0,1,0,0,1,08-Feb-03,A,Consulting,6.0,1,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,185,185,185,527985,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,186,186,186,488872,0,0,0,0,0,0,0,08-Feb-03,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,187,187,187,506255,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,188,188,188,521444,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,189,189,189,503827,1,0,0,0,3,1,1,07-Jul-03,B,Others,4.0,1,88.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,190,190,190,507607,0,0,0,0,0,0,1,07-Jul-03,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
191,191,191,191,507312,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,192,192,192,521364,0,0,0,1,1,1,1,04-Jul-03,I,Technology,5.0,1,70.0,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,193,193,193,520058,0,0,0,0,0,0,0,06-Jul-03,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,194,194,194,518144,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,195,195,195,518254,0,0,0,0,0,0,0,07-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,196,196,196,510965,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,197,197,197,511492,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,198,198,198,491900,0,0,0,0,0,0,0,08-Feb-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,199,199,199,520192,0,0,0,0,4,0,1,06-Jul-03,C,Consulting,6.0,0,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,200,200,200,495734,0,0,0,0,0,0,0,03-Jun-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,201,201,201,486953,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,202,202,202,501506,0,0,0,0,0,0,0,06-Jul-03,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,203,203,203,504334,0,1,1,0,1,1,1,06-Jul-03,C,Consulting,6.0,1,75.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,204,204,204,525473,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,205,205,205,512504,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,206,206,206,502391,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,207,207,207,498901,1,1,1,1,2,0,1,06-Jul-03,D,Technology,5.0,0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,208,208,208,502714,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,209,209,209,515641,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,210,210,210,506641,0,0,0,0,0,0,0,17-Mar-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,211,211,211,508714,0,0,0,0,0,0,0,06-Jul-03,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,212,212,212,486659,0,0,0,0,0,0,0,06-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,213,213,213,524615,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,214,214,214,527275,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,215,215,215,512725,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
216,216,216,216,520731,0,0,0,0,0,0,0,06-Jul-03,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,217,217,217,500595,0,0,0,0,0,0,1,06-Jul-03,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,218,218,218,524702,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,219,219,219,507974,0,0,0,0,0,0,0,04-Jul-03,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,220,220,220,511708,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,221,221,221,512225,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,222,222,222,507513,0,0,0,0,0,0,0,06-Jul-03,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,223,223,223,496756,0,0,0,0,0,0,0,06-Jul-03,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,224,224,224,508524,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,225,225,225,485986,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,226,226,226,511426,0,0,0,0,0,0,0,06-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,227,227,227,513486,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,228,228,228,491919,0,0,0,0,1,0,1,06-Jul-03,D,Health,8.0,0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,229,229,229,492725,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,230,230,230,490661,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,231,231,231,525188,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,232,232,232,509383,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,233,233,233,503149,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,234,234,234,509868,0,1,1,1,0,0,1,06-Jul-03,G,Others,4.0,1,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,235,235,235,508339,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,236,236,236,490088,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,237,237,237,513698,0,0,0,0,0,0,0,06-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,238,238,238,510214,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,239,239,239,492959,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,240,240,240,489949,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,241,241,241,527305,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,242,242,242,510666,0,0,0,0,1,1,1,04-Jul-03,B,Software Industry,1.0,1,82.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,243,243,243,504037,0,0,0,0,0,0,0,08-Feb-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,244,244,244,519665,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,245,245,245,511505,0,0,0,0,0,0,0,06-Jul-03,E,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,246,246,246,522648,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,247,247,247,506594,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,248,248,248,503555,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,249,249,249,524007,0,0,0,0,3,1,1,06-Jul-03,B,Software Industry,1.0,1,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,250,250,250,503599,0,0,0,0,0,0,0,06-Jul-03,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,251,251,251,491173,0,0,0,0,0,0,0,06-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,252,252,252,489679,0,0,0,0,0,0,0,06-Jul-03,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,253,253,253,510677,0,0,0,0,0,0,0,05-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,254,254,254,528166,0,0,0,1,1,1,1,06-Mar-03,B,Technology,5.0,1,70.0,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,255,255,255,492285,1,1,0,0,0,0,1,05-Jul-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,256,256,256,487296,0,0,0,0,0,0,0,05-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
257,257,257,257,526883,0,0,0,0,0,0,0,05-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,258,258,258,504121,0,0,0,0,0,0,0,05-Jul-03,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,259,259,259,487282,0,0,0,0,0,0,0,05-Jul-03,G,Technology,5.0,0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,260,260,260,495471,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,261,261,261,498484,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,262,262,262,491977,0,0,0,0,0,0,0,04-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,263,263,263,508359,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,264,264,264,526789,0,0,0,0,0,0,0,04-Jul-03,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,265,265,265,524057,1,1,0,1,0,0,1,04-Jul-03,E,Technology,5.0,1,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,266,266,266,495465,0,0,0,0,2,1,1,04-Jul-03,B,Others,4.0,1,78.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,267,267,267,524965,0,1,0,1,1,1,1,04-Jul-03,C,Others,4.0,1,87.99333333,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
268,268,268,268,514737,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,269,269,269,493149,0,0,0,0,4,0,1,04-Jul-03,B,Consulting,6.0,1,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,270,270,270,497369,0,0,0,0,0,0,1,04-Jul-03,F,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,271,271,271,490400,0,0,0,0,0,0,0,01-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,272,272,272,502372,0,0,0,0,2,1,1,04-Jul-03,G,Others,4.0,1,92.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,273,273,273,517029,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,274,274,274,486306,0,0,0,0,4,1,1,08-Feb-03,I,Consulting,6.0,1,77.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275,275,275,275,516264,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,276,276,276,508475,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,277,277,277,502823,0,0,0,0,0,0,0,08-Feb-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,278,278,278,509776,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,279,279,279,502652,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,280,280,280,503959,0,0,0,0,0,0,1,04-Jul-03,Z,Others,4.0,1,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,281,281,281,492027,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,282,282,282,524094,0,0,0,0,0,0,1,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,283,283,283,510668,0,0,0,0,0,0,1,04-Jul-03,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,284,284,284,498267,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,285,285,285,496722,0,1,0,0,1,0,1,21-Jun-03,H,Technology,5.0,1,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286,286,286,286,513151,0,0,0,0,0,0,0,04-Jul-03,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,287,287,287,520196,0,0,0,0,0,1,1,04-Jul-03,E,Software Industry,1.0,1,80.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,288,288,288,503035,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289,289,289,289,515349,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290,290,290,290,493547,0,0,0,0,2,0,1,04-Jul-03,H,Manufacturing,7.0,1,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
291,291,291,291,525462,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,292,292,292,507859,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,293,293,293,525036,0,0,0,0,0,0,0,04-Jul-03,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,294,294,294,505145,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,295,295,295,519193,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296,296,296,296,520400,0,1,0,0,1,0,0,04-Jul-03,D,Consulting,6.0,1,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297,297,297,297,493026,0,0,0,0,0,0,0,04-Jul-03,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,298,298,298,519305,0,0,0,0,0,0,0,04-Jul-03,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,299,299,299,513640,0,1,0,0,3,0,1,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,300,300,300,527461,0,0,0,0,0,0,0,04-Jul-03,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,301,301,301,502021,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,302,302,302,491905,1,0,0,0,0,0,1,04-Jul-03,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,303,303,303,493299,0,0,0,0,0,0,0,04-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,304,304,304,521330,0,0,0,0,0,0,0,08-Feb-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,305,305,305,508753,0,0,0,0,0,0,0,04-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
306,306,306,306,486932,1,0,1,0,6,1,1,04-Jul-03,C,Technology,5.0,1,90.03333333,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,307,307,307,519946,1,1,1,1,0,0,1,03-Jul-03,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,308,308,308,502602,1,1,0,1,3,0,1,04-Jul-03,G,Others,4.0,0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,309,309,309,502142,0,0,0,0,2,0,1,30-Jun-03,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,310,310,310,519186,0,0,0,0,0,0,0,15-May-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,311,311,311,515326,0,0,0,0,0,0,0,03-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312,312,312,312,492204,0,0,0,0,0,0,0,03-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,313,313,313,505825,0,0,0,0,0,0,0,03-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,314,314,314,513772,0,0,0,0,0,0,1,03-Jul-03,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,315,315,315,502785,0,0,0,0,0,0,0,03-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,316,316,316,521555,0,0,0,0,3,1,1,03-Jul-03,B,Software Industry,1.0,1,86.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,317,317,317,526292,0,0,0,0,0,0,0,03-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
318,318,318,318,517184,0,0,0,0,0,0,0,03-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
319,319,319,319,512299,0,0,0,0,0,0,0,03-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320,320,320,320,505868,0,0,0,0,0,0,0,08-Feb-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,321,321,321,511722,0,0,0,0,0,0,0,04-Jun-03,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,322,322,322,517475,0,0,0,0,0,0,0,26-Mar-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,323,323,323,503972,0,0,0,0,1,1,1,05-Dec-02,B,Others,4.0,1,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,324,324,324,493108,0,0,0,0,0,0,0,03-Jul-03,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
325,325,325,325,515678,0,0,0,0,0,0,0,03-Jul-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,326,326,326,497463,0,0,0,0,0,0,0,03-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,327,327,327,504420,0,0,0,0,0,0,0,03-Jul-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,328,328,328,486417,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,329,329,329,513867,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,330,330,330,526074,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,331,331,331,515796,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,332,332,332,509909,0,0,0,0,0,0,0,26-Jun-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,333,333,333,494083,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,334,334,334,501613,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335,335,335,335,524796,0,0,0,0,0,0,1,02-Jul-03,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336,336,336,336,517198,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
337,337,337,337,486722,0,0,0,0,5,1,1,02-Jul-03,D,Technology,5.0,1,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,338,338,338,515389,0,0,0,0,0,0,0,02-Jul-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339,339,339,339,522102,0,0,0,0,0,0,0,08-Feb-03,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340,340,340,340,517375,0,0,0,0,0,0,0,21-Apr-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341,341,341,341,498210,0,0,0,0,0,0,0,01-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,342,342,342,521463,0,0,0,0,0,0,0,01-Jul-03,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343,343,343,343,496382,0,0,0,0,0,0,0,30-Jun-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,344,344,344,494477,0,0,0,0,0,0,0,09-Apr-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,345,345,345,499407,0,0,0,0,0,0,0,30-Jun-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
346,346,346,346,509065,0,0,0,0,0,0,0,29-Jun-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,347,347,347,511630,0,0,0,0,1,1,1,29-Jun-03,H,,9999.0,0,87.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,348,348,348,486530,0,0,0,0,0,0,0,29-Jun-03,D,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349,349,349,349,519510,0,0,0,0,0,0,0,29-Jun-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,350,350,350,507941,1,1,1,1,4,0,1,28-Jun-03,I,Technology,5.0,1,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
